3.991989e+002,-2.033291e-004
4.011274e+002,-1.674840e-003
4.030559e+002,-1.674840e-003
4.049844e+002,-7.420983e-004
4.069129e+002,4.348368e-004
4.088414e+002,2.063446e-003
4.107699e+002,1.742908e-003
4.126984e+002,1.607582e-005
4.146269e+002,-1.122337e-003
4.165554e+002,-1.328207e-003
4.184839e+002,-7.444019e-004
4.204124e+002,-5.081674e-004
4.223409e+002,-5.546899e-004
4.242694e+002,-1.036758e-003
4.261979e+002,-9.158971e-004
4.281264e+002,-6.502551e-004
4.300549e+002,-5.281151e-004
4.319834e+002,-1.114839e-003
4.339119e+002,-1.717947e-003
4.358404e+002,-4.491480e-004
4.377689e+002,-4.313842e-004
4.396974e+002,-1.286507e-003
4.416259e+002,-2.013276e-004
4.435544e+002,1.071847e-004
4.454829e+002,3.615903e-004
4.474114e+002,5.576588e-004
4.493399e+002,4.118556e-004
4.512684e+002,-5.581223e-004
4.531969e+002,-1.045914e-003
4.551254e+002,-9.184186e-004
4.570539e+002,-5.729736e-004
4.589824e+002,-2.542340e-004
4.609109e+002,-6.939892e-004
4.628394e+002,-1.127996e-004
4.647679e+002,1.969696e-005
4.666964e+002,-6.465307e-004
4.686249e+002,-2.768721e-004
4.705533e+002,1.573913e-004
4.724819e+002,-4.005795e-004
4.744103e+002,-1.034352e-003
4.763389e+002,-4.582812e-004
4.782673e+002,1.810255e-005
4.801959e+002,-4.459044e-004
4.821243e+002,-7.448221e-004
4.840529e+002,-8.853702e-004
4.859813e+002,-2.183387e-004
4.879099e+002,-2.033084e-006
4.898383e+002,2.458651e-004
4.917668e+002,-3.291723e-004
4.936953e+002,-2.458359e-004
4.956238e+002,-4.651235e-004
4.975523e+002,-2.238397e-004
4.994808e+002,1.523827e-004
5.014093e+002,3.905529e-005
5.033378e+002,-1.939922e-004
5.052663e+002,-2.385072e-004
5.071948e+002,-1.596236e-004
5.091233e+002,-7.152663e-004
5.110518e+002,-8.399944e-004
5.129803e+002,-7.708224e-004
5.149088e+002,-7.825604e-004
5.168373e+002,-4.837079e-004
5.187658e+002,-1.890160e-004
5.206943e+002,-3.230123e-004
5.226228e+002,-6.229751e-005
5.245513e+002,-3.401749e-004
5.264798e+002,1.188066e-004
5.284083e+002,-2.108116e-005
5.303368e+002,-3.791951e-005
5.322653e+002,-1.355285e-004
5.341938e+002,-3.112667e-004
5.361223e+002,-3.950774e-004
5.380508e+002,-1.649758e-004
5.399792e+002,1.096039e-004
5.419078e+002,-1.601977e-006
5.438363e+002,-2.469823e-004
5.457648e+002,-1.295522e-004
5.476932e+002,-3.969239e-005
5.496218e+002,-8.174230e-005
5.515503e+002,-2.025754e-004
5.534788e+002,-1.232068e-004
5.554072e+002,-4.091366e-004
5.573358e+002,-2.312174e-004
5.592643e+002,-1.760513e-004
5.611927e+002,-3.073515e-004
5.631212e+002,-2.200795e-004
5.650497e+002,-1.277131e-004
5.669783e+002,-3.295744e-004
5.689067e+002,-1.132818e-004
5.708352e+002,-1.372168e-004
5.727637e+002,-1.613843e-004
5.746923e+002,-2.870331e-004
5.766207e+002,-3.547414e-004
5.785492e+002,-2.606499e-004
